"lon","lat","weight","interval"
121.50539,25.09311,10,1454212800
121.50569,25.04530,3,1454212800
121.50571,25.03332,9,1454212800
121.50571,25.08937,50,1454212800
121.50604,25.02585,2,1454212800
121.50669,25.04119,2,1454212800
121.50688,25.11593,1,1454212800
121.50700,25.03677,6,1454212800
121.50756,25.04199,38,1454212800
121.50812,25.04107,7,1454212800
121.50880,25.04289,3,1454212800
121.50970,25.08407,17,1454212800
121.50994,25.05836,143,1454212800
121.51012,25.11204,1,1454212800
121.51015,25.11272,2,1454212800
121.51101,25.06432,44,1454212800
121.51556,25.02756,44,1454212800
121.51566,25.04351,2,1454212800
121.51578,25.03102,7,1454212800
121.51785,25.03419,3,1454212800
121.51822,25.03963,1,1454212800
121.51851,25.07241,28,1454212800
121.51869,25.06269,5,1454212800
121.52102,25.05228,4,1454212800
121.52136,25.08956,1,1454212800
121.52305,25.06823,2,1454212800
121.52404,25.03600,1,1454212800
121.52413,25.02405,1,1454212800
121.52445,25.08378,4,1454212800
121.52537,25.05656,1,1454212800
121.52570,25.09240,23,1454212800
121.52586,25.09045,2,1454212800
121.52745,25.04095,1,1454212800
121.53201,25.07127,5,1454212800
121.53268,25.09673,1,1454212800
121.53303,25.04222,5,1454212800
121.53347,25.06471,5,1454212800
121.53449,25.01153,2,1454212800
121.53468,25.02690,1,1454212800
121.53501,25.05185,1,1454212800
121.53602,24.99618,64,1454212800
121.53655,25.06439,11,1454212800
121.53733,25.06453,2,1454212800
121.53832,25.03445,1,1454212800
121.53968,24.99009,5,1454212800
121.54026,25.05162,1,1454212800
121.54035,25.02584,1,1454212800
121.54529,25.10665,6,1454212800
121.54765,24.99089,2,1454212800
121.54822,25.02244,5,1454212800
121.54869,25.04355,2,1454212800
121.54886,25.04124,5,1454212800
121.54955,25.05799,1,1454212800
121.55059,25.02912,1,1454212800
121.55467,25.02208,2,1454212800
121.55518,25.08378,1,1454212800
121.55747,25.04105,1,1454212800
121.55792,25.04540,2,1454212800
121.55799,25.04112,1,1454212800
121.55908,25.06219,1,1454212800
121.56763,25.05737,2,1454212800
121.56805,24.98916,2,1454212800
121.56908,24.98848,1,1454212800
121.57115,24.99078,2,1454212800
121.57168,25.03172,1,1454212800
121.57803,25.04531,1,1454212800
121.57988,24.96887,1,1454212800
121.58062,25.10185,1,1454212800
121.58337,25.07767,1,1454212800
121.58562,25.05910,4,1454212800
121.58581,25.00569,5,1454212800
121.58600,25.06268,1,1454212800
121.58864,25.05904,1,1454212800
121.58931,25.06331,40,1454212800
121.60318,25.06237,2,1454212800
121.61130,25.07627,1,1454212800
121.61650,25.05214,3,1454212800
121.61680,25.05490,2,1454212800
121.61759,25.05505,1,1454212800
121.61898,25.05687,8,1454212800
121.61906,25.07149,3,1454212800
121.61939,25.07263,1,1454212800
121.63095,25.03546,1,1454212800
121.47351,25.12536,2,1454241600
121.48888,25.03207,78,1454241600
121.49436,25.13754,2,1454241600
121.49894,25.13041,3,1454241600
121.49987,25.12637,1,1454241600
121.50135,25.03780,24,1454241600
121.50164,25.03536,6,1454241600
121.50234,25.04161,5,1454241600
121.50305,25.03595,1,1454241600
121.50601,25.04105,3,1454241600
121.50706,25.03141,5,1454241600
121.50744,25.08761,16,1454241600
121.50896,25.05414,156,1454241600
121.51000,25.05628,320,1454241600
121.51066,25.06935,55,1454241600
121.51100,25.02420,1,1454241600
121.51117,25.02933,2,1454241600
121.51128,25.04529,3,1454241600
121.51279,25.05397,87,1454241600
121.51529,25.04675,7,1454241600
121.51530,25.04675,3,1454241600
121.51618,25.06834,7,1454241600
121.51677,25.06423,5,1454241600
121.51771,25.03369,16,1454241600
121.51868,25.06268,10,1454241600
121.51928,25.05286,7,1454241600
121.51952,25.10976,2,1454241600
121.52108,25.09386,7,1454241600
121.52197,25.06018,1,1454241600
121.52329,25.02551,95,1454241600
121.52337,25.06349,1,1454241600
121.52415,25.08775,4,1454241600
121.52671,25.05169,6,1454241600
121.52692,25.02161,5,1454241600
121.52805,25.06283,2,1454241600
121.52900,25.04371,1,1454241600
121.52906,25.03410,5,1454241600
121.53009,25.06107,4,1454241600
121.53042,25.04286,2,1454241600
121.53152,25.05346,2,1454241600
121.53171,25.04530,6,1454241600
121.53272,25.06140,1,1454241600
121.53413,25.07254,6,1454241600
121.53449,25.01154,14,1454241600
121.53507,25.12358,1,1454241600
121.53623,25.04552,1,1454241600
121.54000,25.13542,1,1454241600
121.54034,24.99135,17,1454241600
121.54422,25.04778,1,1454241600
121.54580,24.98904,26,1454241600
121.54752,25.03771,1,1454241600
121.54784,25.04817,3,1454241600
121.54959,25.05748,1,1454241600
121.54975,25.05564,1,1454241600
121.55747,25.04106,1,1454241600
121.55803,25.04830,2,1454241600
121.56033,25.01955,2,1454241600
121.56087,24.99899,1,1454241600
121.56284,25.01044,1,1454241600
121.56457,25.05833,1,1454241600
121.56515,25.04200,2,1454241600
121.56674,25.04481,1,1454241600
121.57317,25.04122,1,1454241600
121.57457,25.07306,12,1454241600
121.58144,25.00895,2,1454241600
121.58661,25.03912,2,1454241600
121.58676,25.04820,2,1454241600
121.59599,25.07100,3,1454241600
121.61343,25.06316,5,1454241600
121.61767,25.06974,2,1454241600
121.49247,25.02470,2,1454212800
121.49303,25.02056,2,1454212800
121.49934,25.14050,5,1454212800
121.50268,25.03004,21,1454212800
121.50300,25.12296,3,1454212800
121.50314,25.02759,3,1454212800
121.50472,25.04706,12,1454212800
121.50706,25.03142,3,1454212800
121.50893,25.02502,3,1454212800
121.51012,25.04214,2,1454212800
121.51012,25.05093,23,1454212800
121.51138,25.04705,6,1454212800
121.51170,25.05835,100,1454212800
121.51215,25.04608,5,1454212800
121.51324,25.06329,57,1454212800
121.51327,25.06277,25,1454212800
121.51333,25.02767,3,1454212800
121.51399,25.05134,5,1454212800
121.51666,25.06749,2,1454212800
121.51899,25.06317,8,1454212800
121.52013,25.11969,1,1454212800
121.52160,25.05236,9,1454212800
121.52334,25.10214,3,1454212800
121.52350,25.05653,1,1454212800
121.52379,25.08081,3,1454212800
121.52398,25.06912,1,1454212800
121.52456,25.10399,2,1454212800
121.52487,25.09460,2,1454212800
121.52524,25.05489,3,1454212800
121.52578,25.01619,3,1454212800
121.52712,25.07787,10,1454212800
121.52846,25.02412,1,1454212800
121.52899,25.01987,2,1454212800
121.52900,25.04372,1,1454212800
121.52903,25.03394,7,1454212800
121.53400,25.01403,1,1454212800
121.53421,25.04447,2,1454212800
121.53467,25.02690,1,1454212800
121.53558,25.01324,11,1454212800
121.53669,25.13379,1,1454212800
121.53872,25.00440,1,1454212800
121.53915,25.00134,4,1454212800
121.54063,24.99312,27,1454212800
121.54126,25.01377,2,1454212800
121.54233,25.03319,1,1454212800
121.54347,25.04474,1,1454212800
121.54642,25.03336,1,1454212800
121.54696,25.07968,1,1454212800
121.54821,25.05736,1,1454212800
121.54868,25.04355,1,1454212800
121.54958,25.04631,2,1454212800
121.55209,24.97944,1,1454212800
121.55637,25.02158,1,1454212800
121.55750,25.05170,1,1454212800
121.55930,25.04976,2,1454212800
121.56039,24.98367,2,1454212800
121.56600,25.02844,1,1454212800
121.56721,25.03568,1,1454212800
121.56734,25.03605,1,1454212800
121.56805,25.03522,1,1454212800
121.56813,25.04522,2,1454212800
121.57072,25.00194,1,1454212800
121.57173,25.07983,2,1454212800
121.57179,24.98149,2,1454212800
121.57623,24.99940,2,1454212800
121.57702,25.05065,3,1454212800
121.57795,25.05115,1,1454212800
121.57983,25.05588,1,1454212800
121.58218,25.06883,1,1454212800
121.58832,25.06483,3,1454212800
121.58867,25.00189,4,1454212800
121.59046,25.07851,1,1454212800
121.59538,25.05467,1,1454212800
121.60127,25.12093,2,1454212800
121.60497,25.05466,2,1454212800
121.61033,25.03175,1,1454212800
121.61123,25.07018,5,1454212800
121.61268,25.04102,3,1454212800
121.61351,25.06896,1,1454212800
121.61413,25.06303,20,1454212800
121.61812,25.03645,5,1454212800
121.46400,25.13210,1,1454212800
121.46447,25.12211,78,1454212800
121.47144,25.12294,12,1454212800
121.49165,25.02532,79,1454212800
121.49561,25.10726,1,1454212800
121.49849,25.13530,2,1454212800
121.50263,25.03317,17,1454212800
121.50576,25.08594,130,1454212800
121.50806,25.12735,1,1454212800
121.50867,25.04543,8,1454212800
121.51008,25.02969,3,1454212800
121.51104,25.05337,109,1454212800
121.51168,25.08287,2,1454212800
121.51170,25.05836,77,1454212800
121.51381,25.06072,54,1454212800
121.51400,25.05750,29,1454212800
121.51411,25.06242,1,1454212800
121.51427,25.04639,4,1454212800
121.51431,25.05917,27,1454212800
121.51485,25.04549,14,1454212800
121.51502,25.02988,24,1454212800
121.51675,25.04905,7,1454212800
121.51687,25.04476,2,1454212800
121.51721,25.03191,1,1454212800
121.51762,25.04794,66,1454212800
121.51818,25.04621,2,1454212800
121.51950,25.04320,1,1454212800
121.52008,25.02976,1,1454212800
121.52010,25.03042,1,1454212800
121.52155,25.07856,20,1454212800
121.52196,25.06018,3,1454212800
121.52220,25.10537,2,1454212800
121.52406,25.09685,1,1454212800
121.52476,25.07719,4,1454212800
121.52639,25.08795,8,1454212800
121.52640,25.08795,2,1454212800
121.52668,25.04254,1,1454212800
121.52711,25.07786,3,1454212800
121.52768,25.05081,1,1454212800
121.52769,25.10116,2,1454212800
121.52958,25.05186,1,1454212800
121.52997,25.01682,1,1454212800
121.53104,25.05123,1,1454212800
121.53113,25.02665,1,1454212800
121.53174,25.13512,1,1454212800
121.53297,25.06239,1,1454212800
121.53297,25.06240,1,1454212800
121.53323,25.04934,1,1454212800
121.53564,25.00459,33,1454212800
121.53638,25.01355,1,1454212800
121.53653,25.18654,1,1454212800
121.53903,24.99496,4,1454212800
121.53981,25.07289,8,1454212800
121.53995,24.99412,1,1454212800
121.54078,24.99381,13,1454212800
121.54335,25.03011,4,1454212800
121.54451,25.05140,2,1454212800
121.54465,25.06104,1,1454212800
121.54469,25.07876,1,1454212800
121.54597,25.04076,1,1454212800
121.54748,25.05806,1,1454212800
121.54831,25.05196,1,1454212800
121.54840,25.05212,1,1454212800
121.55179,25.03218,2,1454212800
121.55459,25.02639,1,1454212800
121.55636,25.04378,2,1454212800
121.55753,25.08322,1,1454212800
121.55941,24.99691,2,1454212800
121.56054,25.00930,1,1454212800
121.56125,25.08462,1,1454212800
121.56460,25.05888,2,1454212800
121.57536,25.05953,1,1454212800
121.57567,25.06365,2,1454212800
121.57715,25.03935,1,1454212800
121.57753,25.07770,1,1454212800
121.58089,25.08461,1,1454212800
121.58451,25.04802,3,1454212800
121.59117,25.05523,1,1454212800
121.59599,25.05407,1,1454212800
121.59935,25.06433,48,1454212800
121.60587,25.05706,3,1454212800
121.60987,25.06846,8,1454212800
121.61033,25.03188,4,1454212800
121.61404,25.06048,1,1454212800
121.46413,25.13298,7,1454212800
121.47167,25.12854,3,1454212800
121.49263,25.03260,22,1454212800
121.49922,25.12465,1,1454212800
121.49954,25.03649,4,1454212800
121.49957,25.04126,22,1454212800
121.50198,25.12832,3,1454212800
121.50514,25.04628,1,1454212800
121.50534,25.04034,1,1454212800
121.50544,25.02587,9,1454212800
121.50614,25.09192,1,1454212800
121.50694,25.04364,4,1454212800
121.50947,25.04537,6,1454212800
121.51011,25.05093,111,1454212800
121.51023,25.05007,37,1454212800
121.51048,25.14056,1,1454212800
121.51094,25.04628,3,1454212800
121.51120,25.06043,102,1454212800
121.51165,25.06276,78,1454212800
121.51322,25.04322,2,1454212800
121.51323,25.06329,52,1454212800
121.51348,25.05406,16,1454212800
121.51350,25.06491,36,1454212800
121.51350,25.07284,13,1454212800
121.51472,25.04512,1,1454212800
121.51515,25.05683,49,1454212800
121.51679,25.04903,14,1454212800
121.51686,25.05065,26,1454212800
121.51762,25.04795,12,1454212800
121.51771,25.02506,9,1454212800
121.51821,25.08973,4,1454212800
121.51850,25.03303,3,1454212800
121.51903,25.03723,1,1454212800
121.52054,25.05782,14,1454212800
121.52069,25.09189,2,1454212800
121.52299,25.06180,4,1454212800
121.52329,25.02936,1,1454212800
121.52355,25.08105,2,1454212800
121.52374,25.01918,6,1454212800
121.52543,25.06237,1,1454212800
121.52564,25.06483,1,1454212800
121.52720,25.07972,5,1454212800
121.53207,25.03362,1,1454212800
121.53223,25.05590,2,1454212800
121.53466,25.01416,17,1454212800
121.53697,25.03370,1,1454212800
121.53887,25.03367,1,1454212800
121.53942,25.01424,1,1454212800
121.54125,25.01377,15,1454212800
121.54227,25.04846,1,1454212800
121.54233,25.07286,5,1454212800
121.54352,25.06263,1,1454212800
121.54419,25.05211,1,1454212800
121.54637,25.02009,3,1454212800
121.54707,24.98690,12,1454212800
121.54781,25.05308,1,1454212800
121.54833,25.02868,2,1454212800
121.55182,25.02406,1,1454212800
121.55694,25.02115,1,1454212800
121.55755,24.98118,3,1454212800
121.55887,25.05122,1,1454212800
121.55934,25.07127,6,1454212800
121.56384,25.06172,1,1454212800
121.56709,25.03382,1,1454212800
121.57001,25.05159,3,1454212800
121.57566,25.06256,2,1454212800
121.57702,25.05079,1,1454212800
121.57839,24.99096,1,1454212800
121.58373,24.97764,3,1454212800
121.58475,25.06845,2,1454212800
121.59097,25.04999,1,1454212800
121.59224,25.05678,5,1454212800
121.59935,25.05665,1,1454212800
121.60998,25.05920,1,1454212800
121.61405,25.06015,10,1454212800
121.61442,25.05724,1,1454212800
121.61506,25.06840,3,1454212800
121.61705,25.02820,1,1454212800
121.61905,25.05732,17,1454212800
121.62440,25.07959,3,1454212800
121.47076,25.12494,3,1454212800
121.49458,25.02572,1,1454212800
121.49593,25.02887,10,1454212800
121.49651,25.03499,43,1454212800
121.49755,25.03133,16,1454212800
121.50077,25.01827,5,1454212800
121.50460,25.03630,6,1454212800
121.50507,25.13709,1,1454212800
121.50629,25.04525,13,1454212800
121.50675,25.12902,2,1454212800
121.50718,25.13595,2,1454212800
121.50728,25.02671,1,1454212800
121.50838,25.05690,172,1454212800
121.50991,25.11544,3,1454212800
121.51029,25.03783,1,1454212800
121.51172,25.05208,85,1454212800
121.51278,25.12306,1,1454212800
121.51394,25.06255,41,1454212800
121.51397,25.04364,2,1454212800
121.51430,25.05917,81,1454212800
121.51524,25.07215,4,1454212800
121.51674,25.07180,2,1454212800
121.51745,25.02159,20,1454212800
121.51800,25.11028,3,1454212800
121.51805,25.07062,3,1454212800
121.51886,25.04158,2,1454212800
121.51893,25.06307,14,1454212800
121.52041,25.07056,3,1454212800
121.52129,25.08471,3,1454212800
121.52156,25.05221,17,1454212800
121.52173,25.05803,7,1454212800
121.52367,25.06688,1,1454212800
121.52455,25.06362,1,1454212800
121.52519,25.02291,1,1454212800
121.52802,25.09653,2,1454212800
121.52833,25.10725,1,1454212800
121.53007,25.05985,1,1454212800
121.53050,25.06501,2,1454212800
121.53235,25.03764,3,1454212800
121.53358,25.11784,1,1454212800
121.53843,25.06713,1,1454212800
121.53882,25.02265,1,1454212800
121.54026,25.10225,1,1454212800
121.54551,25.08559,1,1454212800
121.54826,25.04384,1,1454212800
121.54874,25.02053,4,1454212800
121.54896,25.07272,55,1454212800
121.55236,25.03300,1,1454212800
121.55488,24.98003,2,1454212800
121.55655,25.07705,1,1454212800
121.55689,24.98442,1,1454212800
121.55693,24.98615,1,1454212800
121.55710,25.02916,3,1454212800
121.55716,25.05334,1,1454212800
121.56166,24.97292,4,1454212800
121.56254,25.06070,1,1454212800
121.56347,25.08561,1,1454212800
121.56477,25.05160,1,1454212800
121.56492,25.05007,2,1454212800
121.56715,25.06705,7,1454212800
121.56821,25.02692,1,1454212800
121.57297,25.06339,3,1454212800
121.57385,25.02960,2,1454212800
121.57529,25.06245,3,1454212800
121.57561,24.96802,1,1454212800
121.57815,25.00608,5,1454212800
121.57980,25.05896,2,1454212800
121.58084,25.07742,2,1454212800
121.58867,24.99289,2,1454212800
121.59664,25.08100,2,1454212800
121.59899,25.05639,1,1454212800
121.60703,25.05358,15,1454212800
121.63023,25.03326,8,1454212800
121.45856,25.11455,18,1454241600
121.46473,25.11805,5,1454241600
121.46644,25.13175,5,1454241600
121.49118,25.02767,2,1454241600
121.49419,25.01787,70,1454241600
121.49669,25.02397,7,1454241600
121.49722,25.03846,29,1454241600
121.49769,25.03712,80,1454241600
121.49953,25.03542,110,1454241600
121.50161,25.13314,1,1454241600
121.50460,25.03631,15,1454241600
121.50474,25.04298,9,1454241600
121.50500,25.02550,1,1454241600
121.50538,25.04680,177,1454241600
121.50612,25.02904,3,1454241600
121.50623,25.03756,9,1454241600
121.50684,25.04084,5,1454241600
121.50699,25.13483,2,1454241600
121.50704,25.02588,5,1454241600
121.51048,25.03988,4,1454241600
121.51097,25.03915,2,1454241600
121.51359,25.04495,6,1454241600
121.51391,25.04219,4,1454241600
121.51507,25.07602,3,1454241600
121.51524,25.07216,5,1454241600
121.51577,25.06552,2,1454241600
121.51634,25.08421,4,1454241600
121.51803,25.05817,5,1454241600
121.52125,25.02422,2,1454241600
121.52300,25.02689,4,1454241600
121.52430,25.08927,5,1454241600
121.52478,25.02565,1,1454241600
121.52483,25.03260,1,1454241600
121.52508,25.02125,3,1454241600
121.52543,25.06599,2,1454241600
121.53304,25.06822,4,1454241600
121.53325,25.02206,5,1454241600
121.53328,25.02201,1,1454241600
121.53341,25.01062,69,1454241600
121.53445,25.01449,17,1454241600
121.53843,25.15474,2,1454241600
121.53955,24.99984,19,1454241600
121.54536,25.07403,1,1454241600
121.54744,25.03234,1,1454241600
121.54896,25.07273,2,1454241600
121.54939,25.02844,2,1454241600
121.55089,25.06367,1,1454241600
121.55144,25.03476,1,1454241600
121.55147,25.04168,3,1454241600
121.55391,25.03752,1,1454241600
121.55669,25.07963,1,1454241600
121.55710,25.02917,1,1454241600
121.55789,25.04123,1,1454241600
121.55799,25.00599,1,1454241600
121.55974,25.08527,1,1454241600
121.56212,25.05099,2,1454241600
121.56378,25.08766,2,1454241600
121.57463,25.07455,2,1454241600
121.57681,25.05118,1,1454241600
121.57710,25.03570,1,1454241600
121.57756,25.04753,3,1454241600
121.57787,25.06078,1,1454241600
121.57818,25.06238,1,1454241600
121.58251,25.04501,1,1454241600
121.58521,25.05180,2,1454241600
121.59600,24.99959,15,1454241600
121.59875,25.06039,10,1454241600
121.60022,25.06285,29,1454241600
121.60116,25.05416,4,1454241600
121.60321,25.05288,68,1454241600
121.60489,25.07186,4,1454241600
121.60638,25.05515,4,1454241600
121.61112,25.07623,1,1454241600
121.61129,25.07012,4,1454241600
121.61523,25.04510,1,1454241600
121.61654,25.05229,3,1454241600
121.61958,25.05493,5,1454241600
121.62300,25.03470,4,1454241600
121.47119,25.13604,1,1454212800
121.47128,25.12027,3,1454212800
121.47155,25.10852,24,1454212800
121.48375,25.13509,12,1454212800
121.48736,25.10276,7,1454212800
121.48936,25.02734,59,1454212800
121.49705,25.01928,5,1454212800
121.49863,25.02114,8,1454212800
121.50170,25.02067,6,1454212800
121.50523,25.03043,4,1454212800
121.50561,25.04304,17,1454212800
121.50710,25.04330,8,1454212800
121.50768,25.04624,31,1454212800
121.50925,25.09171,1,1454212800
121.50958,25.08670,25,1454212800
121.51050,25.05495,46,1454212800
121.51334,25.05932,51,1454212800
121.51351,25.09628,10,1454212800
121.51875,25.04881,2,1454212800
121.51929,25.02124,45,1454212800
121.51965,25.06564,3,1454212800
121.52139,25.02692,5,1454212800
121.52148,25.04941,2,1454212800
121.52160,25.10133,1,1454212800
121.52328,25.11600,1,1454212800
121.52337,25.04206,1,1454212800
121.52342,25.04467,6,1454212800
121.52453,25.02385,1,1454212800
121.52519,25.02303,7,1454212800
121.52609,25.04047,1,1454212800
121.52691,25.06463,1,1454212800
121.52732,25.01887,11,1454212800
121.52759,25.06280,11,1454212800
121.52767,25.02140,4,1454212800
121.52806,25.06601,1,1454212800
121.53050,25.05817,1,1454212800
121.53125,25.11189,1,1454212800
121.53330,25.04915,1,1454212800
121.53602,25.10992,1,1454212800
121.53705,24.99821,2,1454212800
121.53772,25.05503,1,1454212800
121.53959,25.00155,7,1454212800
121.54106,25.05474,1,1454212800
121.54211,25.05276,1,1454212800
121.54233,25.02162,2,1454212800
121.54444,25.04122,1,1454212800
121.54578,24.99344,1,1454212800
121.55231,24.97943,3,1454212800
121.55449,25.03800,2,1454212800
121.55715,25.05334,1,1454212800
121.55864,25.00729,1,1454212800
121.56413,25.05920,1,1454212800
121.57488,25.07292,6,1454212800
121.57572,25.06557,1,1454212800
121.57592,25.03475,1,1454212800
121.57621,25.13123,1,1454212800
121.57764,25.07879,1,1454212800
121.57902,25.06850,19,1454212800
121.57919,25.05002,2,1454212800
121.57921,25.08114,1,1454212800
121.58098,24.97780,4,1454212800
121.58137,25.04300,2,1454212800
121.58141,25.04808,1,1454212800
121.58956,25.06987,5,1454212800
121.59294,24.99250,1,1454212800
121.59548,25.05503,8,1454212800
121.60999,25.03346,1,1454212800
121.61128,25.07011,4,1454212800
121.61266,25.04103,1,1454212800
121.61380,25.03620,1,1454212800
121.61408,25.04833,2,1454212800
121.61440,25.04809,1,1454212800
121.61751,25.03599,2,1454212800
121.61987,25.05501,2,1454212800
121.49222,25.03292,4,1454212800
121.49325,25.01910,8,1454212800
121.49578,25.03702,12,1454212800
121.49672,25.03891,5,1454212800
121.49842,25.12631,1,1454212800
121.49863,25.03925,36,1454212800
121.49883,25.02608,1,1454212800
121.49940,25.03613,52,1454212800
121.49975,25.02531,2,1454212800
121.50073,25.03996,2,1454212800
121.50102,25.03314,78,1454212800
121.50283,25.02425,3,1454212800
121.50696,25.08480,11,1454212800
121.50703,25.04712,133,1454212800
121.50826,25.08107,20,1454212800
121.50830,25.03621,4,1454212800
121.50834,25.05432,1,1454212800
121.50883,25.07616,44,1454212800
121.50884,25.06311,210,1454212800
121.50906,25.06634,30,1454212800
121.51056,25.07956,103,1454212800
121.51069,25.03577,5,1454212800
121.51133,25.05041,88,1454212800
121.51244,25.02488,4,1454212800
121.51342,25.06239,32,1454212800
121.51346,25.07603,197,1454212800
121.51486,25.05351,96,1454212800
121.51508,25.11478,1,1454212800
121.51564,25.04977,41,1454212800
121.51662,25.06257,5,1454212800
121.51663,25.02344,72,1454212800
121.51827,25.05594,43,1454212800
121.51897,25.05311,12,1454212800
121.51968,25.04745,25,1454212800
121.51997,25.11998,1,1454212800
121.52040,25.09648,3,1454212800
121.52050,25.05238,8,1454212800
121.52379,25.04948,3,1454212800
121.52457,25.07258,3,1454212800
121.52557,25.08396,3,1454212800
121.52566,25.05505,2,1454212800
121.52628,25.04958,1,1454212800
121.52714,25.05707,1,1454212800
121.52795,25.04714,2,1454212800
121.52866,25.01700,15,1454212800
121.53089,25.12028,1,1454212800
121.53259,25.12442,1,1454212800
121.53275,25.11440,2,1454212800
121.53305,25.05100,3,1454212800
121.53309,25.03904,1,1454212800
121.53323,25.05483,2,1454212800
121.53401,25.02205,10,1454212800
121.53709,25.02943,1,1454212800
121.53723,25.05793,1,1454212800
121.53728,25.05277,1,1454212800
121.54090,25.04668,6,1454212800
121.54208,25.11734,1,1454212800
121.54253,25.05766,1,1454212800
121.54362,25.05205,2,1454212800
121.54368,25.02540,1,1454212800
121.54435,25.06375,1,1454212800
121.54797,24.98725,1,1454212800
121.54831,25.04181,1,1454212800
121.55244,24.97995,1,1454212800
121.55917,25.03219,2,1454212800
121.56475,25.03427,1,1454212800
121.56491,25.10762,2,1454212800
121.56696,25.04626,1,1454212800
121.57513,25.03979,1,1454212800
121.57528,24.98915,1,1454212800
121.57668,25.02322,1,1454212800
121.58229,24.99739,2,1454212800
121.58465,25.06866,1,1454212800
121.58807,24.98619,1,1454212800
121.58820,25.05779,1,1454212800
121.59008,25.06858,2,1454212800
121.59312,25.05692,7,1454212800
121.59563,25.05425,2,1454212800
121.60169,25.05775,1,1454212800
121.60238,25.02398,18,1454212800
121.60418,25.05570,1,1454212800
121.60683,25.07359,1,1454212800
121.61294,25.05514,2,1454212800
121.62437,25.07960,1,1454212800
121.62591,25.02921,1,1454212800
121.46691,25.12319,1,1454212800
121.47013,25.13346,3,1454212800
121.49111,25.02910,13,1454212800
121.49115,25.03533,256,1454212800
121.49634,25.13512,3,1454212800
121.49802,25.09333,12,1454212800
121.50074,25.02033,6,1454212800
121.50348,25.11856,1,1454212800
121.50587,25.04347,1,1454212800
121.50696,25.08481,6,1454212800
121.50931,25.04737,102,1454212800
121.51037,25.03957,1,1454212800
121.51094,25.04945,4,1454212800
121.51280,25.07231,12,1454212800
121.51393,25.06880,28,1454212800
121.51446,25.12230,1,1454212800
121.51483,25.04468,3,1454212800
121.51497,25.04627,3,1454212800
121.51644,25.04612,14,1454212800
121.51662,25.06258,5,1454212800
121.51663,25.09023,3,1454212800
121.51742,25.04736,11,1454212800
121.51897,25.05312,4,1454212800
121.51977,25.05258,1,1454212800
121.52055,25.06259,12,1454212800
121.52100,25.08584,2,1454212800
121.52200,25.06825,2,1454212800
121.52241,25.05526,2,1454212800
121.52381,25.03811,1,1454212800
121.52411,25.03611,1,1454212800
