"lon","lat","weight","interval"
120.17236,23.63764,1,1454481300
120.17236,23.63764,1,1454481900
120.17236,23.63764,1,1454489100
120.17236,23.63764,1,1454491500
120.17239,23.16789,1,1454476500
120.17322,22.98857,1,1454489100
120.17478,22.98599,1,1454484300
120.17478,22.98599,1,1454487900
120.17596,23.16432,1,1454477700
120.17621,22.99311,1,1454489100
120.17664,22.99828,1,1454485500
120.17664,22.99828,1,1454489100
120.17664,22.99828,1,1454492700
120.17754,23.17111,1,1454476500
120.17813,23.16256,1,1454477700
120.17813,23.16256,1,1454478000
120.17813,23.17848,1,1454476500
120.17833,22.94242,1,1454493300
120.17905,23.64662,1,1454476500
120.17905,23.64662,1,1454481600
120.17905,23.64662,1,1454481900
120.17905,23.64662,1,1454491500
120.17993,22.98785,1,1454484300
120.17993,22.98785,1,1454484600
120.17993,22.98785,1,1454485200
120.17993,22.98785,1,1454485800
120.17993,22.98785,1,1454486700
120.17993,22.98785,1,1454489100
120.17993,22.98785,1,1454491500
120.17993,22.98785,1,1454491800
120.17993,22.99003,1,1454485800
120.17993,22.99003,1,1454489100
120.17993,22.99003,1,1454489400
120.17993,22.99003,1,1454491500
120.18008,23.00221,1,1454478600
120.18008,23.00221,1,1454480700
120.18008,23.00221,1,1454481900
120.18008,23.00221,1,1454482200
120.18008,23.00221,1,1454483100
120.18008,23.00221,1,1454483400
120.18008,23.00221,1,1454484600
120.18008,23.00221,1,1454485800
120.18008,23.00221,1,1454488200
120.18008,23.00221,1,1454489400
120.18008,23.00221,1,1454490600
120.18008,23.00221,1,1454491800
120.18008,23.00221,1,1454492100
120.18008,23.00221,1,1454492400
120.18008,23.00221,1,1454493000
120.18008,23.00221,1,1454493300
120.18011,23.00525,1,1454490600
120.18125,22.97818,1,1454478300
120.18125,22.97818,1,1454480400
120.18125,22.97818,1,1454490000
120.18125,22.97818,1,1454490600
120.18125,22.97818,1,1454490900
120.18125,22.97818,1,1454491200
120.18125,22.97818,1,1454491500
120.18125,22.97818,1,1454492700
120.18142,22.99478,1,1454485800
120.18142,22.99478,1,1454488200
120.18281,23.00555,1,1454475900
120.18281,23.00555,1,1454476800
