"lon","lat","weight","interval"
121.55782,24.99976,1,1484971200
121.55810,25.08362,1,1484971200
121.55978,25.05658,1,1484971200
121.56327,25.07027,1,1484971200
121.56384,25.04901,1,1484971200
121.57307,25.06213,4,1484971200
121.57491,25.06972,8,1484971200
121.57838,25.04934,2,1484971200
121.57904,25.04852,1,1484971200
121.58780,25.04056,1,1484971200
121.58894,25.08152,2,1484971200
121.59574,25.07156,2,1484971200
121.61436,25.05719,2,1484971200
121.61520,25.04485,6,1484971200
121.61720,25.05595,4,1484971200
121.46877,25.13442,14,1484971200
121.47172,25.12942,3,1484971200
121.49406,25.03042,5,1484971200
121.49443,25.03627,23,1484971200
121.50032,25.09277,84,1484971200
121.50290,25.13516,2,1484971200
121.50517,25.03384,27,1484971200
121.50539,25.09311,2,1484971200
121.50571,25.03332,2,1484971200
121.50571,25.08937,11,1484971200
121.50604,25.02585,1,1484971200
121.50688,25.11593,3,1484971200
121.50756,25.04199,13,1484971200
121.50812,25.04107,5,1484971200
121.50880,25.04289,3,1484971200
121.50970,25.08407,5,1484971200
121.50992,25.05616,20,1484971200
121.50994,25.05836,68,1484971200
121.51012,25.11204,3,1484971200
121.51015,25.11272,2,1484971200
121.51101,25.06432,20,1484971200
121.51556,25.02756,29,1484971200
121.51566,25.04351,1,1484971200
121.51785,25.03419,2,1484971200
121.51819,25.11577,1,1484971200
121.51851,25.07241,2,1484971200
121.51869,25.06269,5,1484971200
121.52056,25.04690,1,1484971200
121.52136,25.08956,1,1484971200
121.52305,25.06823,2,1484971200
121.52404,25.03600,2,1484971200
121.52413,25.02405,1,1484971200
121.52445,25.08378,3,1484971200
121.52570,25.06095,1,1484971200
121.52570,25.09240,5,1484971200
121.52586,25.09045,2,1484971200
121.53201,25.07127,4,1484971200
121.53303,25.04222,1,1484971200
121.53347,25.06471,1,1484971200
121.53449,25.01153,4,1484971200
121.53468,25.02690,1,1484971200
121.53469,25.06019,2,1484971200
121.53501,25.05185,2,1484971200
121.53531,25.06742,1,1484971200
121.53602,24.99618,53,1484971200
121.53655,25.06439,1,1484971200
121.53718,25.00289,1,1484971200
121.53794,25.07354,1,1484971200
121.53968,24.99009,12,1484971200
121.54026,25.05162,2,1484971200
121.54053,24.99637,1,1484971200
121.54529,25.10665,3,1484971200
121.54682,25.15818,1,1484971200
121.54847,25.02080,1,1484971200
121.54886,25.04124,1,1484971200
121.55059,25.02912,1,1484971200
121.55792,25.04540,1,1484971200
121.55799,25.04112,1,1484971200
121.55870,24.98857,2,1484971200
121.56763,25.05737,1,1484971200
121.56805,24.98916,1,1484971200
121.56967,25.01214,2,1484971200
121.57823,25.08102,1,1484971200
121.57988,24.96887,1,1484971200
121.58062,25.10185,1,1484971200
121.58337,25.07767,1,1484971200
121.58562,25.05910,3,1484971200
121.58581,25.00569,3,1484971200
121.58931,25.06331,22,1484971200
121.60089,25.06686,1,1484971200
121.60671,25.05561,5,1484971200
121.60934,25.07412,1,1484971200
121.61650,25.05214,8,1484971200
121.61680,25.05490,1,1484971200
121.61759,25.05505,3,1484971200
121.61898,25.05687,9,1484971200
121.62057,25.04176,5,1484971200
121.47842,25.13572,1,1484971200
121.48888,25.03207,35,1484971200
121.49436,25.13754,2,1484971200
121.49894,25.13041,1,1484971200
121.50135,25.03780,17,1484971200
121.50164,25.03536,3,1484971200
121.50234,25.04161,9,1484971200
121.50706,25.03141,2,1484971200
121.50744,25.08761,14,1484971200
121.50867,25.02930,1,1484971200
121.50896,25.05414,58,1484971200
121.51000,25.05628,95,1484971200
121.51066,25.06935,14,1484971200
121.51100,25.02420,1,1484971200
121.51117,25.02933,1,1484971200
121.51128,25.04529,2,1484971200
121.51279,25.05397,57,1484971200
121.51529,25.04675,5,1484971200
121.51583,25.12278,1,1484971200
121.51618,25.06834,3,1484971200
121.51677,25.06423,2,1484971200
121.51771,25.03369,7,1484971200
121.51868,25.06268,2,1484971200
121.51915,25.02902,5,1484971200
121.51928,25.05286,1,1484971200
121.51952,25.10976,2,1484971200
121.52108,25.09386,4,1484971200
121.52329,25.02551,73,1484971200
121.52415,25.08775,5,1484971200
121.52586,25.05981,1,1484971200
121.52671,25.05169,2,1484971200
121.52692,25.02161,2,1484971200
121.52805,25.06283,3,1484971200
121.52900,25.04371,1,1484971200
121.52906,25.03410,1,1484971200
121.53009,25.06107,1,1484971200
121.53042,25.04286,4,1484971200
121.53171,25.04530,8,1484971200
121.53413,25.07254,1,1484971200
121.53449,25.01154,1,1484971200
121.53902,25.05342,5,1484971200
121.53944,25.06781,1,1484971200
121.54000,25.13542,2,1484971200
121.54034,24.99135,10,1484971200
121.54125,25.13719,1,1484971200
121.54228,25.06277,1,1484971200
121.54580,24.98904,6,1484971200
121.54612,25.02722,2,1484971200
121.55118,25.05187,2,1484971200
121.55218,25.05135,1,1484971200
121.55430,25.05031,1,1484971200
121.55652,25.04800,2,1484971200
121.55803,25.04830,2,1484971200
121.56221,25.03559,1,1484971200
121.56265,25.00345,1,1484971200
121.56581,25.03547,1,1484971200
121.56652,25.05291,1,1484971200
121.57317,25.04122,1,1484971200
121.57457,25.07306,2,1484971200
121.58144,25.00895,3,1484971200
121.58986,25.07055,1,1484971200
121.59566,25.05005,1,1484971200
121.59599,25.07100,1,1484971200
121.61343,25.06316,11,1484971200
121.61587,25.06158,13,1484971200
121.61767,25.06974,6,1484971200
121.47120,25.12663,2,1484971200
121.49934,25.14050,2,1484971200
121.50268,25.03004,6,1484971200
121.50314,25.02759,4,1484971200
121.51012,25.04214,3,1484971200
121.51012,25.05093,7,1484971200
121.51138,25.04705,5,1484971200
121.51170,25.05835,81,1484971200
121.51215,25.04608,4,1484971200
121.51324,25.06329,55,1484971200
121.51327,25.06277,4,1484971200
121.51399,25.05134,17,1484971200
121.51666,25.06749,3,1484971200
121.52108,25.05579,3,1484971200
121.52160,25.05236,10,1484971200
121.52334,25.10214,1,1484971200
121.52362,25.05151,1,1484971200
121.52379,25.08081,1,1484971200
121.52456,25.10399,2,1484971200
121.52578,25.01619,3,1484971200
121.52712,25.07787,1,1484971200
121.52846,25.02412,2,1484971200
121.52899,25.01987,5,1484971200
121.52900,25.04372,2,1484971200
121.52903,25.03394,12,1484971200
121.53297,25.05242,2,1484971200
121.53400,25.01403,3,1484971200
121.53467,25.02690,1,1484971200
121.53558,25.01324,2,1484971200
121.53915,25.00134,4,1484971200
121.54063,24.99312,27,1484971200
121.54233,25.03319,1,1484971200
121.54442,25.05397,1,1484971200
121.54642,25.03336,1,1484971200
121.54842,25.02465,1,1484971200
121.55173,25.03971,4,1484971200
121.55207,25.04130,1,1484971200
121.55209,24.97944,1,1484971200
121.55930,25.04976,1,1484971200
121.55935,25.07127,1,1484971200
121.56039,24.98367,2,1484971200
121.56805,25.03522,1,1484971200
121.56813,25.04522,1,1484971200
121.57623,24.99940,1,1484971200
